P379	小學	保良局錦泰小學     PLK GRANDMONT PRIMARY SCHOOL     http://www.grandmont.edu.hk/	九龍黃大仙蒲崗村道１８０號	180 PO KONG VILLAGE ROAD WONG TAI SIN KOWLOON
P380	小學	保良局香港道教聯合會圓玄小學     PLK HK TAOIST ASSN YUEN YUEN PRIMARY SCH     http://www.yyps.edu.hk	新界屯門青山公路青海圍２６號	26 TSING HOI CIRCUIT CASTLE PEAK ROAD TUEN MUN NEW TERRITORIES
P381	小學	保良局志豪小學     PLK HORIZON EAST PRIMARY SCHOOL     http://www.plkheps.edu.hk	新界屯門興富街３號	3 HING FU STREET TUEN MUN NEW TERRITORIES
P382	小學	保良局林文燦英文小學     PLK LAM MAN CHAN ENGLISH PRI SCH     http://www.plklmceps.edu.hk	九龍土瓜灣上鄉道２４號	24 SHEUNG HEUNG ROAD, TOKWAWAN KOWLOON
P383	小學	保良局林文燦英文小學     PLK LAM MAN CHAN ENGLISH PRI SCH     http://www.plklmceps.edu.hk	九龍農圃道２號	2 FARM ROAD KOWLOON
P384	小學	保良局羅氏信託學校     PLK LAW'S FOUNDATION SCHOOL     http://www.plklfs.edu.hk/	新界元朗公園南路２６號	26 TOWN PARK ROAD SOUTH YUEN LONG NEW TERRITORIES
P385	小學	保良局梁周順琴小學     PLK LEUNG CHOW SHUN KAM PRIMARY SCHOOL     http://www.plklcskam.edu.hk	新界屯門湖景邨	WU KING ESTATE TUEN MUN NEW TERRITORIES
P386	小學	保良局陸慶濤小學     PLK LUK HING TOO PRIMARY SCHOOL     http://www.plklht.edu.hk	新界將軍澳寶林邨	PO LAM ESTATE TSEUNG KWAN O NEW TERRITORIES
P387	小學	保良局陳維周夫人紀念學校     PLK MADAM CHAN WAI CHOW MEMORIAL SCH     http://www.cwc.edu.hk	九龍土瓜灣上鄉道２２號	22 SHEUNG HEUNG ROAD TO KWA WAN KOWLOON
P388	小學	保良局陳百強伉儷青衣學校     PLK MR & MRS CHAN PAK KEUNG TSING YI SCH    http://www.plkcpktys.edu.hk	新界青衣青芊街２號	2 TSING CHIN STREET TSING YI NEW TERRITORIES
P389	小學	保良局陳南昌夫人小學     PLK MRS CHAN NAM CHONG MEMORIAL PRI SCH     http://www.plkcnc.edu.hk	九龍黃大仙彩雲邨地下	G/F CHOI WAN ESTATE CLEAR WATER BAY ROAD KOWLOON
P390	小學	保良局雨川小學     PLK RIVERAIN PRIMARY SCHOOL     http://www.plkrps.edu.hk/	新界沙田馬鞍山鞍駿街２８號	28 ON CHUN STREET MA ON SHAN SHATIN NEW TERRITORIES
P391	小學	保良局蕭漢森小學     PLK SIU HON-SUM PRIMARY SCHOOL     http://www.plkshs.edu.hk	新界沙田穗禾苑	SUI WO COURT AREA 42A SHATIN NEW TERRITORIES
P392	小學	保良局何壽南小學     PLK STANLEY HO SAU NAN PRIMARY SCHOOL   	九龍九龍城沐虹街１１號	11 MUK HUNG STREET KOWLOON CITY KOWLOON
P393	小學	保良局田家炳千禧小學     PLK TIN KA PING MILLENNIUM PRI SCHOOL     http://www.plktkpmps.edu.hk/	新界大埔大埔公路大埔滘段４６４１號	4641 TAI PO ROAD TAI PO NEW TERRITORIES
P394	小學	保良局田家炳小學     PLK TIN KA PING PRIMARY SCHOOL     http://www.plktkp.edu.hk	新界大埔第六區運頭塘邨	AREA 6, WAN TAU TONG ESTATE TAI PO NEW TERRITORIES
P395	小學	保良局莊啓程第二小學     PLK VICWOOD KT CHONG NO.2 PRIMARY SCHOOL     http://www.plkvktc2.edu.hk	新界屯門大興邨	TAI HING ESTATE TUEN MUN NEW TERRITORIES
P396	小學	保良局黃永樹小學     PLK WONG WING SHU PRIMARY SCHOOL     http://www.plkwws.edu.hk	新界將軍澳唐賢街２號	2 TONG YIN STREET TSEUNG KWAN O NEW TERRITORIES
P397	小學	保良局西區婦女福利會馮李佩瑤小學     PLK WWCWD FUNG LEE PUI YIU PRI SCH     http://plkflpy.edu.hk	新界屯門掃管笏管青路１１號	11 KWUN TSING ROAD SO KWUN WAT TUEN MUN NEW TERRITORIES
P398	小學	保良局余李慕芬紀念學校     PLK YU LEE MO FAN MEMORIAL SCHOOL     http://www.plkylmf.edu.hk	香港北角和富道１９號	NO.19 WHARF ROAD NORTH POINT HONG KONG
P399	小學	寶覺小學     PO KOK PRIMARY SCHOOL     http://www.pokokps.edu.hk/	香港山光道１１－１５號	11-15 SHAN KWONG ROAD HONG KONG
P400	小學	保良局世德小學     PO LEUNG KUK CASTAR PRIMARY SCHOOL     http://www.plkcastar.edu.hk	新界青衣青綠街２３號	23 TSING LUK STREET TSING YI NEW TERRITORIES
P401	小學	保良局蔡繼有學校     PO LEUNG KUK CHOI KAI YAU SCHOOL     http://www.cky.edu.hk	九龍深水埗郝德傑道６號	NO. 6 CALDECOTT ROAD SHAMSHUIPO KOWLOON
P402	小學	寶安商會溫浩根小學     PO ON COMMERCIAL ASSN WAN HO KAN PRI SCH     http://www.pocawhk.edu.hk	新界大嶼山東涌富東邨第二號小學校舍	PRIMARY SCHOOL NO 2 FU TUNG ESTATE TUNG CHUNG LANTAU ISLAND NEW TERRITORIES
P403	小學	獻主會溥仁小學     PO YAN OBLATE PRIMARY SCHOOL     http://www.poyan.edu.hk	九龍樂善道１５號	15 LOK SIN ROAD KOWLOON
P404	小學	博愛醫院陳國威小學     POK OI HOSPITAL CHAN KWOK WAI PRI SCH     http://www.pohckwps.edu.hk	新界將軍澳尚德邨	SHEUNG TAK ESTATE TSEUNG KWAN O NEW TERRITORIES
P405	小學	香港培道小學     POOI TO PRIMARY SCHOOL     http://www.ptps.edu.hk	九龍馬頭涌福祥街３號	3 FUK CHEUNG STREET MA TAU CHUNG KOWLOON
P406	小學	海怡寶血小學     PRECIOUS BLOOD PRI SCH (SOUTH HORIZONS)    http://www.pbpssh.edu.hk	香港鴨脷洲鴨脷洲橋道３５５號	355 AP LEI CHAU BRIDGE ROAD AP LEI CHAU HONG KONG
P407	小學	華富邨寶血小學     PRECIOUS BLOOD PRI SCH (WAH FU ESTATE)     http://www.pbps.edu.hk	香港華富邨瀑布灣道２７號	27 WATERFALL BAY ROAD, WAH FU ESTATE HONG KONG
P408	小學	寶血小學     PRECIOUS BLOOD PRIMARY SCHOOL     http://www.preciousbloodhv.edu.hk	香港跑馬地成和道７２號	72 SING WOO ROAD HAPPY VALLEY HONG KONG
P409	小學	天主教博智小學     PRICE MEMORIAL CATHOLIC PRIMARY SCHOOL    http://www.pmcps.edu.hk	九龍黃大仙竹園道５３號天馬苑	TIN MA COURT 53 CHUK YUEN ROAD WONG TAI SIN KOWLOON
P410	小學	香港培正小學     PUI CHING PRIMARY SCHOOL     http://www.pcps.edu.hk	九龍九龍城窩打老道８０號	80 WATERLOO ROAD KOWLOON CITY KOWLOON
P411	小學	培僑書院     PUI KIU COLLEGE     http://www.puikiu.edu.hk	新界沙田大圍大圍新村路一號	1 TAI WAI NEW VILLAGE ROAD TAI WAI, SHATIN NEW TERRITORIES
P412	小學	培僑小學     PUI KIU PRIMARY SCHOOL     http://www.pkps.edu.hk	香港柴灣小西灣富怡道１２號	12 FU YEE ROAD SIU SAI WAN CHAI WAN HONG KONG
P413	小學	寶血會培靈學校     PUI LING SCHOOL OF THE PRECIOUS BLOOD     http://www.plpb.edu.hk	新界粉嶺安樂村安樂門街１３號	13 ON LOK MUN STREET ON LOK TSUEN FANLING NEW TERRITORIES
P414	小學	嘉諾撒培德學校     PUI TAK CANOSSIAN PRIMARY SCHOOL     http://www.ptcps.edu.hk	香港香港仔香港仔大道１８０號	180 ABERDEEN MAIN ROAD ABERDEEN HONG KONG
P415	小學	番禺會所華仁小學 [上午] PUN U ASSOCIATION WAH YAN PRIMARY SCHOOL[AM]  http://www.puawyps.edu.hk/	香港灣仔司徒拔道肇輝台１號Ｆ	1F SHIU FAI TERRACE STUBBS ROAD WAN CHAI HONG KONG
P416	小學	番禺會所華仁小學 [下午] PUN U ASSOCIATION WAH YAN PRIMARY SCHOOL[PM]  http://www.puawyps.edu.hk/	香港灣仔司徒拔道肇輝台１號Ｆ	1F SHIU FAI TERRACE STUBBS ROAD WAN CHAI HONG KONG
P417	小學	伊利沙伯中學舊生會小學分校     QES OLD STUDENTS' ASSN BRANCH PRI SCH     http://www.bps.qesosa.edu.hk/	新界元朗天水圍三區第四期	AREA 3, PHASE 4 TIN SHUI WAI YUEN LONG NEW TERRITORIES
P418	小學	伊利沙伯中學舊生會小學     QES OLD STUDENTS' ASSOCIATION PRI SCH     http://www.qesosaps.edu.hk	新界天水圍天耀邨第一期屋邨小學	ESTATE PRIMARY SCHOOL TIN YIU ESTATE, PHASE I TIN SHUI WAI NEW TERRITORIES
P419	小學	鰂魚涌小學     QUARRY BAY SCHOOL     http://www.qbs.edu.hk/	香港北角寶馬山道校園徑６號	NO. 6 HAU YUEN PATH, BRAEMAR HILL ROAD NORTH POINT HONG KONG
P420	小學	鄉師自然學校     R.T.C. GAIA SCHOOL     http://www.gaiaschool.edu.hk	新界屯門新墟井頭上村１３１地段	DD 131 TSENG TAU SHEUNG TSUEN SAN HUI TUEN MUN NEW TERRITORIES
P421	小學	高主教書院小學部     RAIMONDI COLLEGE PRIMARY SECTION     http://rcps.raimondi.edu.hk	香港灣仔司徒拔道肇輝臺１號Ｅ	1E, SHIU FAI TERRACE STUBBS ROAD WAN CHAI HONG KONG
P422	小學	香港西區扶輪社匡智晨輝學校     RCHK ISLAND WEST HONG CHI MORNINGHOPE SC     http://www.rchchope.edu.hk/	香港柴灣興華邨第二期一號校舍	ESTATE SCHOOL NO 1 HING WAH ESTATE, STAGE II CHAI WAN HONG KONG
P423	小學	啓新書院     RENAISSANCE COLLEGE     http://www.renaissance.edu.hk/	新界沙田馬鞍山恆明街５號	NO 5 HANG MING STREET, MA ON SHAN SHATIN NEW TERRITORIES
P424	小學	禮賢會恩慈學校     RHENISH CHURCH GRACE SCHOOL     http://www.rcgs.edu.hk	九龍黃大仙鳳德邨鑽石山	FUNG TAK ESTATE DIAMOND HILL WONG TAI SIN KOWLOON
P425	小學	玫瑰崗學校     ROSARYHILL SCHOOL     http://www.rhs.edu.hk	香港司徒拔道４１號Ｂ部分	PORTION OF 41B STUBBS ROAD HONG KONG
P426	小學	玫瑰蕾小學 [上午] ROSEBUD PRIMARY SCHOOL[AM]  http://www.rosebud.edu.hk	新界荃灣永順街３８號海灣花園地下上層ＵＧ２７及ＵＧ２７Ａ、ＵＧ２８－ＵＧ３７及ＵＧ４５號舖	SHOP NOS UG27 & UG27A, UG28 - UG37 AND UG45, UG/F, WATERSIDE PLAZA 38 WING SHUN STREET TSUEN WAN NEW TERRITORIES
P427	小學	玫瑰蕾小學 [下午] ROSEBUD PRIMARY SCHOOL[PM]  http://www.rosebud.edu.hk	新界荃灣永順街３８號海灣花園地下上層ＵＧ２７及ＵＧ２７Ａ、ＵＧ２８－ＵＧ３７及ＵＧ４５號舖	SHOP NOS UG27 & UG27A, UG28 - UG37 AND UG45, UG/F, WATERSIDE PLAZA 38 WING SHUN STREET TSUEN WAN NEW TERRITORIES
P428	小學	玫瑰蕾小學     ROSEBUD PRIMARY SCHOOL     http://www.rosebud.edu.hk	新界荃灣永順街３８號海灣花園地下上層ＵＧ２７及ＵＧ２７Ａ、ＵＧ２８－ＵＧ３７及ＵＧ４５號舖	SHOP NOS UG27 & UG27A, UG28 - UG37 AND UG45, UG/F, WATERSIDE PLAZA 38 WING SHUN STREET TSUEN WAN NEW TERRITORIES
P429	小學	聖公會柴灣聖米迦勒小學     S.K.H. CHAI WAN ST. MICHAEL'S PRI SCH     http://www.skhcwsms.edu.hk	香港柴灣柴灣道３８０號	380 CHAI WAN ROAD CHAI WAN HONG KONG
P430	小學	聖公會聖匠小學     S.K.H. HOLY CARPENTER PRIMARY SCHOOL     http://www.hcps.edu.hk	九龍貴州街１４號	14 KWEI CHOW STREET KOWLOON
P431	小學	聖公會基福小學     S.K.H. KEI FOOK PRIMARY SCHOOL     http://www.keifook.edu.hk	九龍深水埗長沙灣道５５５號	555 CHEUNG SHA WAN ROAD SHAM SHUI PO KOWLOON
P432	小學	聖公會聖安德烈小學     S.K.H. ST. ANDREW'S PRIMARY SCHOOL     http://www.skhstandrews.edu.hk	九龍深水埗海麗街３號	3 HOI LAI STREET SHAM SHUI PO KOWLOON
P433	小學	聖公會將軍澳基德小學     S.K.H. TSEUNG KWAN O KEI TAK PRIMARY SCH     http://www.tkokt.edu.hk	新界將軍澳寶康路８２號	82, PO HONG ROAD TSEUNG KWAN O NEW TERRITORIES
P434	小學	聖公會青衣主恩小學     S.K.H. TSING YI CHU YAN PRIMARY SCHOOL     http://www.tycy.edu.hk	新界青衣長宏邨	CHEUNG WANG ESTATE TSING YI NEW TERRITORIES
P435	小學	聖公會仁立紀念小學     S.K.H. YAN LAAP MEMORIAL PRIMARY SCHOOL     http://www.ylm.edu.hk	新界葵涌上角街十三號	13 SHEUNG KOK STREET KWAI CHUNG NEW TERRITORIES
P436	小學	聖公會油塘基顯小學     S.K.H. YAUTONG KEI HIN PRIMARY SCHOOL     http://www.skhykh.edu.hk	九龍油塘油塘道２３號	23 YAU TONG ROAD YAU TONG KOWLOON
P437	小學	聖公會阮鄭夢芹銀禧小學     S.K.H. YUEN CHEN MAUN CHEN JUBILEE P.S.     http://www.skhycmcj.edu.hk/	新界大埔富亨邨第四期第八區屋邨小學	ESTATE PRIMARY SCHOOL AREA 8 FU HENG ESTATE PHASE IV TAI PO NEW TERRITORIES
P438	小學	救世軍韋理夫人紀念學校     SA ANN WYLLIE MEMORIAL SCHOOL     http://www.annwyllie.edu.hk	香港杏花邨盛泰道１００號	100 SHING TAI ROAD HENG FA CHUEN HONG KONG
P439	小學	救世軍田家炳學校     SA TIN KA PING SCHOOL     http://www.satkp.edu.hk	新界沙田博康邨	POK HONG ESTATE SHATIN NEW TERRITORIES
P440	小學	嘉諾撒聖心學校私立部 [上午] SACRED HEART CANOSSIAN SCH, PRIVATE SECT[AM]  http://www.shcsps.edu.hk	香港堅道３４號高層地下及１樓至６樓	UPPER GROUND FLOOR AND 1/F TO 6/F 34 CAINE ROAD HONG KONG
P441	小學	嘉諾撒聖心學校 [下午] SACRED HEART CANOSSIAN SCHOOL[PM]  http://www.shcs.edu.hk	香港中環堅道２６號	26 CAINE ROAD CENTRAL HONG KONG
P442	小學	嘉諾撒聖心學校     SACRED HEART CANOSSIAN SCHOOL     http://www.shcs.edu.hk	香港中環堅道２６號	26 CAINE ROAD CENTRAL HONG KONG
P443	小學	天主教聖母聖心小學     SACRED HEART OF MARY CATHOLIC PRI SCH     http://www.shmcps.edu.hk/	新界大埔富亨邨第一期	FU HENG ESTATE PHASE I TAI PO NEW TERRITORIES
P444	小學	香港耀能協會羅怡基紀念學校     SAHK B M KOTEWALL MEMORIAL SCHOOL     http://www.bmkms.edu.hk	新界葵涌葵合街二十二號	22 KWAI HOP STREET KWAI CHUNG NEW TERRITORIES
P445	小學	香港耀能協會賽馬會田綺玲學校     SAHK JOCKEY CLUB ELAINE FIELD SCHOOL     http://www.jcefs.edu.hk/	新界大埔富忠里１號	1 FU CHUNG LANE TAI PO NEW TERRITORIES
P446	小學	香港耀能協會高福耀紀念學校     SAHK KO FOOK IU MEMORIAL SCHOOL     http://www.kfims.edu.hk	新界沙田豐禾里２號地下至２樓及Ｃ座二樓及第二小學Ａ座２號禾輋邨地下及１樓	G/F- 2/F OF BLOCK A & 2/F OF BLOCK C ESTATE PRIMARY SCHOOL NO 2 AND G/F & 1/F WO CHE ESTATE 2 FUNG WO LANE SHATIN NEW TERRITORIES
P447	小學	西貢中心李少欽紀念學校     SAI KUNG CENTRAL LEE SIU YAM MEM SCH     http://lsy.edu.hk	新界西貢惠民路１８號	18 WAI MAN ROAD SAI KUNG NEW TERRITORIES
P448	小學	西貢崇真天主教學校（小學部）     SAI KUNG SUNG TSUN CATH SCH (PRI SECT)     http://www.stcps.edu.hk	新界西貢普通道Ｆ座Ｇ座及附屬房舍	BLOCKS F & G, ANCILLARY BLOCK PO TUNG ROAD SAI KUNG NEW TERRITORIES
P449	小學	慈幼學校     SALESIAN SCHOOL     http://salesian.edu.hk	香港筲箕灣柴灣道１６號	16 CHAI WAN ROAD SHAUKEIWAN HONG KONG
P450	小學	慈幼葉漢千禧小學     SALESIAN YIP HON MILLENNIUM PRI SCH     http://www.syh.edu.hk	新界葵涌石排街９號	9 SHEK PAI STREET KWAI CHUNG NEW TERRITORIES
P451	小學	慈幼葉漢小學     SALESIAN YIP HON PRIMARY SCHOOL     http://www.syhps.edu.hk	新界葵涌安蔭邨	ON YAM ESTATE KWAI CHUNG NEW TERRITORIES
P452	小學	救世軍中原慈善基金學校     SALVATION ARMY CENTALINE CHARITY FUND SC     http://www.saccf.edu.hk	香港柴灣華廈街九號	9 WAH HA STREET CHAI WAN HONG KONG
P453	小學	救世軍林拔中紀念學校     SALVATION ARMY LAM BUTT CHUNG MEM SCH     http://www.salbcms.edu.hk	新界大嶼山東涌逸東街８號逸東邨	YAT TUNG ESTATE 8 YAT TUNG STREET TUNG CHUNG LANTAU ISLAND NEW TERRITORIES
P454	小學	救世軍石湖學校     SALVATION ARMY SHEK WU SCHOOL     http://www.shekwusch.edu.hk	新界上水石湖墟馬會道第八區	AREA 8 JOCKEY CLUB ROAD SHEK WU HUI, SHEUNG SHUI NEW TERRITORIES
P455	小學	三水同鄉會劉本章學校     SAM SHUI NATIVES ASSN LAU PUN CHEUNG SCH     http://www.lpc.edu.hk	新界葵盛邨第１０座學校第三座校舍	ESTATE SCHOOL NO. 3 BLOCK 10 KWAI SHING ESTATE NEW TERRITORIES
P456	小學	三水同鄉會禤景榮學校     SAM SHUI NATIVES ASSO HUEN KING WING SCH     http://ssnahkws.edu.hk	新界大埔富善邨屋邨小學第一校舍	ESTATE PRIMARY SCHOOL NO 1 FU SHIN ESTATE TAI PO NEW TERRITORIES
P457	小學	新會商會港青基信學校     SAN WUI COM SOC YMCA OF HK CHRISTIAN SCH     http://www.cs.edu.hk/	九龍深水埗廣利道五號	5 KWONG LEE ROAD SHAM SHUI PO KOWLOON
P458	小學	新會商會學校     SAN WUI COMMERCIAL SOCIETY SCHOOL     http://www.swcss.edu.hk	香港上環居賢坊１號	1 KUI IN FONG SHEUNG WAN HONG KONG
P459	小學	秀茂坪天主教小學     SAU MAU PING CATHOLIC PRIMARY SCHOOL     http://www.smpcps.edu.hk	九龍觀塘寶達邨	PO TAT ESTATE KWUN TONG KOWLOON
P460	小學	秀明小學     SAU MING PRIMARY SCHOOL     http://www.saumingps.edu.hk	九龍觀塘秀茂坪秀豐街５號	5 SAU FUNG STREET SAU MAU PING KWUN TONG KOWLOON
P461	小學	路德會救主學校     SAVIOUR LUTHERAN SCHOOL     http://www.sls.edu.hk	九龍大埔道２８８號	288 TAI PO ROAD SHAMSHUIPO KOWLOON
P462	小學	沙頭角中心小學     SHA TAU KOK CENTRAL PRIMARY SCHOOL     http://www.stkcps.edu.hk	新界沙頭角沙頭角墟	SHA TAU KOK HUI SHA TAU KOK NEW TERRITORIES
P463	小學	沙田官立小學     SHA TIN GOVERNMENT PRIMARY SCHOOL     http://www.stgps.edu.hk	新界沙田新田圍邨	SUN TIN WAI ESTATE SHATIN NEW TERRITORIES
P464	小學	沙田循道衛理小學     SHA TIN METHODIST PRIMARY SCHOOL     http://www.smps.edu.hk	新界沙田廣源邨	KWONG YUEN ESTATE SHATIN NEW TERRITORIES
P465	小學	沙田圍胡素貞博士紀念學校     SHA TIN WAI DR. CATHERINE F. WOO MEM SCH     http://www.stwdcfwms.edu.hk	新界沙田乙明邨街２號	2 JAT MIN CHUEN STREET SHATIN NEW TERRITORIES
P466	小學	天主教石鐘山紀念小學     SHAK CHUNG SHAN MEM CATHOLIC PRI SCH     http://www.scs.edu.hk	新界荃灣永順街３９號海濱花園	RIVIERA GARDENS 39 WING SHUN STREET TSUEN WAN NEW TERRITORIES
P467	小學	深水埗官立小學     SHAM SHUI PO GOVT PRI SCH     http://www.sspgps.edu.hk	九龍深水埗深旺道１０１號	101 SHAM MONG ROAD SHAM SHUI PO KOWLOON
P468	小學	深井天主教小學     SHAM TSENG CATHOLIC PRIMARY SCHOOL     http://www.stcpri.edu.hk	新界荃灣青山公路深井段３７號	37 CASTLE PEAK ROAD SHAM TSENG, TSUEN WAN NEW TERRITORIES
P469	小學	滬江小學     SHANGHAI ALUMNI PRIMARY SCHOOL     http://www.sap.edu.hk	香港鰂魚涌康怡花園康盛街１４號	14 HONG SHING STREET KORNHILL QUARRY BAY HONG KONG
P470	小學	路德會沙崙學校     SHARON LUTHERAN SCHOOL     http://www.sharonlu.edu.hk	九龍大角咀櫻桃街１８號	18 CHERRY STREET TAI KOK TSUI KOWLOON
P471	小學	SHATIN JUNIOR SCHOOL     http://www.sjs.edu.hk/	新界沙田火炭麗禾里３Ａ號及１號新大樓地下１樓３樓部份及２樓全層	PORTION OF G/F, 1/F & 3/F, WHOLE OF 2/F OF NEW BUILDING AT 1 LAI WO LANE & 3A LAI WO LANE FO TAN SHATIN NEW TERRITORIES
P472	小學	沙田公立學校     SHATIN PUBLIC SCHOOL     http://www.shatinpublicschool.edu.hk	新界沙田大圍積輝街１５號	15 CHIK FAI STREET TAI WAI SHATIN NEW TERRITORIES
P473	小學	沙田崇真學校     SHATIN TSUNG TSIN SCHOOL     http://www.stts.edu.hk	新界沙田瀝源邨	LEK YUEN ESTATE SHATIN NEW TERRITORIES
P474	小學	筲箕灣官立小學     SHAU KEI WAN GOVERNMENT PRIMARY SCHOOL     http://www.skwgps.edu.hk	香港筲箕灣筲箕灣東大街１９號	19 MAIN STREET EAST SHAUKEIWAN HONG KONG
P475	小學	筲箕灣崇真學校     SHAUKIWAN TSUNG TSIN SCHOOL     http://www.skwtts.edu.hk	香港筲箕灣巴色道３號	3 BASEL ROAD SHAUKIWAN HONG KONG
P476	小學	石籬天主教小學     SHEK LEI CATHOLIC PRIMARY SCHOOL     http://www.sheklei.edu.hk	新界葵涌石排街１１號	11 SHEK PAI STREET KWAI CHUNG NEW TERRITORIES
P477	小學	石籬聖若望天主教小學     SHEK LEI ST. JOHN'S CATHOLIC PRIMARY SCH     http://www.slsj.edu.hk	新界葵涌大白田街９９號	99 TAI PAK TIN STREET KWAI CHUNG NEW TERRITORIES
P478	小學	石湖墟公立學校     SHEK WU HUI PUBLIC SCHOOL     http://www.swhps.edu.hk	新界上水天平邨	TIN PING ESTATE SHEUNG SHUI NEW TERRITORIES
P479	小學	寶血會思源學校     SI YUAN SCHOOL OF THE PRECIOUS BLOOD     http://www.sys.edu.hk	新界荃灣城門道２號	2 SHING MUN ROAD TSUEN WAN NEW TERRITORIES
P480	小學	新加坡國際學校     SINGAPORE INTERNATIONAL SCH (HONG KONG)     http://www.singapore.edu.hk/	香港香港仔（包括新增一層校舍）南朗山道２３號	23 NAM LONG SHAN ROAD (INCLUDING 1-STOREY SCHOOL EXTENSION) ABERDEEN HONG KONG
P481	小學	官立嘉道理爵士小學     SIR ELLIS KADOORIE (SOOKUNPO) PRI SCH     http://www.sekps.edu.hk	香港掃桿埔東院道９號	9 EASTERN HOSPITAL ROAD SOOKUNPO HONG KONG
P482	小學	聖公會置富始南小學     SKH CHI FU CHI NAM PRIMARY SCHOOL     http://www.skhcfcn.edu.hk/	香港置富花園置富徑３號	3 CHI FU CLOSE, CHI FU FA YUEN HONG KONG
P483	小學	聖公會主愛小學     SKH CHU OI PRIMARY SCHOOL     http://www.chuoi.edu.hk	新界葵涌石蔭童子街４５號	45 TUNG CHI STREET SHEK YAM KWAI CHUNG NEW TERRITORIES
P484	小學	聖公會主愛小學（梨木樹）     SKH CHU OI PRIMARY SCHOOL (LEI MUK SHUE)    http://www.chuoi-lms.edu.hk/	新界荃灣梨木樹邨	LEI MUK SHUE ESTATE TSUEN WAN NEW TERRITORIES
P485	小學	聖公會主恩小學     SKH CHU YAN PRIMARY SCHOOL     http://www.chuyan.edu.hk	新界葵盛葵盛邨第二號校舍	ESTATE SCHOOL NO 2 KWAI SHING ESTATE KWAI SHING NEW TERRITORIES
P486	小學	聖公會奉基千禧小學     SKH FUNG KEI MILLENNIUM PRI SCH     http://www.fkmps.edu.hk/	九龍黃埔花園德定街２號	2 TAK TING STREET WHAMPOA GARDEN KOWLOON
P487	小學	聖公會奉基小學     SKH FUNG KEI PRIMARY SCHOOL     http://www.fungkei.edu.hk/	九龍紅磡德定街４號黃埔花園	WHAMPOA GARDEN 4 TAK TING STREET HUNG HOM KOWLOON
P488	小學	聖公會牧愛小學     SKH GOOD SHEPHERD PRIMARY SCHOOL     http://www.gsps.edu.hk	九龍九龍城馬頭圍道１７１號	171 MA TAU WAI ROAD KOWLOON CITY KOWLOON
P489	小學	聖公會何澤芸小學     SKH HO CHAK WAN PRIMARY SCHOOL     http://www.skhhcw.edu.hk/	新界青衣長亨邨	CHEUNG HANG ESTATE TSING YI NEW TERRITORIES
P490	小學	聖公會聖十架小學     SKH HOLY CROSS PRIMARY SCHOOL   	九龍九龍城沐虹街９號	9 MUK HUNG STREET KOWLOON CITY KOWLOON
P491	小學	聖公會主風小學     SKH HOLY SPIRIT PRIMARY SCHOOL     http://www.skhhsst.edu.hk	新界沙田瀝源邨	LEK YUEN ESTATE SHATIN NEW TERRITORIES
P492	小學	聖公會嘉福榮真小學     SKH KA FUK WING CHUN PRIMARY SCHOOL     http://www.skhkfwc.edu.hk	新界粉嶺嘉福邨小學校舍	PRIMARY SCHOOL, KA FUK ESTATE FANLING NEW TERRITORIES
P493	小學	聖公會基顯小學     SKH KEI HIN PRIMARY SCHOOL     http://www.skhkeihin.edu.hk	九龍牛頭角上邨安善道	ON SHIN ROAD UPPER NGAU TAU KOK ESTATE KOWLOON
P494	小學	聖公會基樂小學     SKH KEI LOK PRIMARY SCHOOL     http://web.keilok.edu.hk	九龍牛頭角樂華邨第一期	ESTATE PRIMARY SCHOOL LOK WAH ESTATE PHASE 1 NGAU TAU KOK KOWLOON
P495	小學	聖公會基愛小學     SKH KEI OI PRIMARY SCHOOL     http://www.keioi.edu.hk	九龍李鄭屋廣利道１５號	15 KWONG LEE ROAD LI CHENG UK KOWLOON
P496	小學	聖公會基德小學     SKH KEI TAK PRIMARY SCHOOL     http://www.skhkt.edu.hk	九龍黃大仙大成街	TAI SHING STREET WONG TAI SIN KOWLOON
P497	小學	聖公會基榮小學     SKH KEI WING PRIMARY SCHOOL     http://www.skhkwps.edu.hk	九龍荔枝角道２３號	23 LAI CHI KOK ROAD KOWLOON
P498	小學	聖公會基恩小學     SKH KEI YAN PRIMARY SCHOOL     http://www.skhkyps.edu.hk	香港荷李活道１０９號	109 HOLLYWOOD ROAD HONG KONG
P499	小學	聖公會九龍灣基樂小學     SKH KOWLOON BAY KEI LOK PRIMARY SCHOOL    http://www.kbkeilok.edu.hk	九龍九龍灣啓仁街六號	6 KAI YAN STREET KOWLOON BAY KOWLOON
P500	小學	聖公會李兆強小學     SKH LEE SHIU KEUNG PRIMARY SCHOOL     http://www.skhlsk.edu.hk	九龍觀塘藍田平田邨安田街第一校舍	SCHOOL NO. 1 ON TIN STREET PING TIN ESTATE LAM TIN KWUN TONG KOWLOON
P501	小學	聖公會靈愛小學     SKH LING OI PRIMARY SCHOOL     http://www.lingoi.edu.hk/	新界元朗媽廟路１５號	15 MA MIU ROAD YUEN LONG NEW TERRITORIES
P502	小學	聖公會呂明才紀念小學     SKH LUI MING CHOI MEMORIAL PRI SCH     http://www.skhlmcmps.edu.hk	香港堅尼地城加惠民道３１號	31 KA WAI MAN ROAD KENNEDY TOWN HONG KONG
